time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2021-02-26T00:00:00.0000000Z;2021-02-27T00:00:00.0000000Z;2021-02-26T00:01:00.0000000Z;2021-02-26T23:59:00.0000000Z;1482.8137731821998;1562.6174394304612;1401.1264532713692;1443.367374082223
2021-02-27T00:00:00.0000000Z;2021-02-28T00:00:00.0000000Z;2021-02-27T00:01:00.0000000Z;2021-02-27T23:59:00.0000000Z;1445.9575219056928;1527.1647784106628;1430.148126555245;1460.2013545874352
2021-02-28T00:00:00.0000000Z;2021-03-01T00:00:00.0000000Z;2021-02-28T00:01:00.0000000Z;2021-02-28T23:59:00.0000000Z;1453.110566664098;1469.4827410950504;1295.1603279213648;1415.7763031947884
2021-03-01T00:00:00.0000000Z;2021-03-02T00:00:00.0000000Z;2021-03-01T00:01:00.0000000Z;2021-03-01T23:59:00.0000000Z;1427.7378683764068;1572.7506904404836;1414.0734084525936;1572.2676326279247
2021-03-02T00:00:00.0000000Z;2021-03-03T00:00:00.0000000Z;2021-03-02T00:01:00.0000000Z;2021-03-02T23:59:00.0000000Z;1572.1607804627158;1610.0121709610348;1458.3839001620172;1492.9737961450005
2021-03-03T00:00:00.0000000Z;2021-03-04T00:00:00.0000000Z;2021-03-03T00:01:00.0000000Z;2021-03-03T23:59:00.0000000Z;1485.3232586709569;1655.7068086901802;1478.1488568744726;1573.0355842022109
2021-03-04T00:00:00.0000000Z;2021-03-05T00:00:00.0000000Z;2021-03-04T00:01:00.0000000Z;2021-03-04T23:59:00.0000000Z;1563.5234860193248;1624.7997058218461;1506.2894270078923;1540.0243051488235
2021-03-05T00:00:00.0000000Z;2021-03-06T00:00:00.0000000Z;2021-03-05T00:01:00.0000000Z;2021-03-05T23:59:00.0000000Z;1540.2980023164034;1549.036023237603;1444.16011109396;1532.776226867646
2021-03-06T00:00:00.0000000Z;2021-03-07T00:00:00.0000000Z;2021-03-06T00:01:00.0000000Z;2021-03-06T23:59:00.0000000Z;1534.0956395412609;1670.8216319833891;1515.7766616125944;1647.4273681971104
2021-03-07T00:00:00.0000000Z;2021-03-08T00:00:00.0000000Z;2021-03-07T00:01:00.0000000Z;2021-03-07T23:59:00.0000000Z;1655.238016155199;1734.3442568673943;1634.8034635716297;1724.0919808118472
2021-03-08T00:00:00.0000000Z;2021-03-09T00:00:00.0000000Z;2021-03-08T00:01:00.0000000Z;2021-03-08T23:59:00.0000000Z;1729.2430971869258;1840.0655031790823;1668.5484106943475;1830.9742091349865
2021-03-09T00:00:00.0000000Z;2021-03-10T00:00:00.0000000Z;2021-03-09T00:01:00.0000000Z;2021-03-09T23:59:00.0000000Z;1838.4754717872147;1869.4498932696263;1802.5223727447049;1869.4498932696263
2021-03-10T00:00:00.0000000Z;2021-03-11T00:00:00.0000000Z;2021-03-10T00:01:00.0000000Z;2021-03-10T23:59:00.0000000Z;1876.8150483477493;1877.2447906700927;1760.3915432353997;1799.4216617171012
2021-03-11T00:00:00.0000000Z;2021-03-12T00:00:00.0000000Z;2021-03-11T00:01:00.0000000Z;2021-03-11T23:59:00.0000000Z;1795.9142259815617;1846.2039355644033;1729.2616594375768;1825.734702659351
2021-03-12T00:00:00.0000000Z;2021-03-13T00:00:00.0000000Z;2021-03-12T00:01:00.0000000Z;2021-03-12T23:59:00.0000000Z;1831.430335560592;1840.8542114532704;1722.5147784239118;1766.5536616080717
2021-03-13T00:00:00.0000000Z;2021-03-14T00:00:00.0000000Z;2021-03-13T00:01:00.0000000Z;2021-03-13T23:59:00.0000000Z;1765.2604734989914;1941.836442070285;1729.9534619334217;1924.0649751396245
2021-03-14T00:00:00.0000000Z;2021-03-15T00:00:00.0000000Z;2021-03-14T00:01:00.0000000Z;2021-03-14T23:59:00.0000000Z;1917.7099422649865;1931.215544318733;1839.8133320889533;1850.8197352639586
2021-03-15T00:00:00.0000000Z;2021-03-16T00:00:00.0000000Z;2021-03-15T00:01:00.0000000Z;2021-03-15T23:59:00.0000000Z;1854.9447204825644;1889.9152592595078;1745.5724892889873;1790.0571274215818
2021-03-16T00:00:00.0000000Z;2021-03-17T00:00:00.0000000Z;2021-03-16T00:01:00.0000000Z;2021-03-16T23:59:00.0000000Z;1795.7879943349146;1820.475654172708;1713.8919480283962;1801.701018021575
2021-03-17T00:00:00.0000000Z;2021-03-18T00:00:00.0000000Z;2021-03-17T00:01:00.0000000Z;2021-03-17T23:59:00.0000000Z;1812.3361330059313;1840.0396929277597;1746.1559902512608;1826.1164490885496
2021-03-18T00:00:00.0000000Z;2021-03-19T00:00:00.0000000Z;2021-03-18T00:01:00.0000000Z;2021-03-18T23:59:00.0000000Z;1828.9448069526063;1848.4914088318899;1760.2896228579336;1776.5133163628113
2021-03-19T00:00:00.0000000Z;2021-03-20T00:00:00.0000000Z;2021-03-19T00:01:00.0000000Z;2021-03-19T23:59:00.0000000Z;1774.086560879713;1840.2044775183797;1734.4435781153645;1813.2840616958363
2021-03-20T00:00:00.0000000Z;2021-03-21T00:00:00.0000000Z;2021-03-20T00:01:00.0000000Z;2021-03-20T23:59:00.0000000Z;1813.5518473228435;1876.205083261058;1801.9154673267697;1805.2000547440261
2021-03-21T00:00:00.0000000Z;2021-03-22T00:00:00.0000000Z;2021-03-21T00:01:00.0000000Z;2021-03-21T23:59:00.0000000Z;1801.5968376763667;1824.508012655085;1752.8766493691173;1785.6266111729706
2021-03-22T00:00:00.0000000Z;2021-03-23T00:00:00.0000000Z;2021-03-22T00:01:00.0000000Z;2021-03-22T23:59:00.0000000Z;1785.8850031708155;1805.6692546530576;1664.9757529327453;1685.5114560804343
2021-03-23T00:00:00.0000000Z;2021-03-24T00:00:00.0000000Z;2021-03-23T00:00:00.0000000Z;2021-03-23T00:00:00.0000000Z;1685.5114560804343;1685.5114560804343;1685.5114560804343;1685.5114560804343
2021-03-24T00:00:00.0000000Z;2021-03-25T00:00:00.0000000Z;2021-03-24T00:01:00.0000000Z;2021-03-24T23:59:00.0000000Z;1663.604137043227;1737.2503982507826;1547.208207865816;1584.332226962463
2021-03-25T00:00:00.0000000Z;2021-03-26T00:00:00.0000000Z;2021-03-25T00:01:00.0000000Z;2021-03-25T23:59:00.0000000Z;1581.1184024989543;1622.0431956925702;1549.3506639623754;1587.577420630092
2021-03-26T00:00:00.0000000Z;2021-03-27T00:00:00.0000000Z;2021-03-26T00:01:00.0000000Z;2021-03-26T23:59:00.0000000Z;1589.5914921045214;1700.3320969274048;1589.5914921045214;1700.3320969274048
2021-03-27T00:00:00.0000000Z;2021-03-28T00:00:00.0000000Z;2021-03-27T00:01:00.0000000Z;2021-03-27T23:59:00.0000000Z;1708.213426002227;1731.6603025204495;1665.8693542572626;1713.3324677508763
2021-03-28T00:00:00.0000000Z;2021-03-29T00:00:00.0000000Z;2021-03-28T00:01:00.0000000Z;2021-03-28T23:59:00.0000000Z;1715.5025722197122;1724.862220985952;1655.135483531152;1683.464758568108
2021-03-29T00:00:00.0000000Z;2021-03-30T00:00:00.0000000Z;2021-03-29T00:01:00.0000000Z;2021-03-29T23:59:00.0000000Z;1688.547316504151;1840.0536952703126;1676.0262710178138;1817.768990057185
2021-03-30T00:00:00.0000000Z;2021-03-31T00:00:00.0000000Z;2021-03-30T00:01:00.0000000Z;2021-03-30T23:59:00.0000000Z;1822.4411309197078;1859.0992148931173;1788.2502891659628;1841.5216526218358
2021-03-31T00:00:00.0000000Z;2021-04-01T00:00:00.0000000Z;2021-03-31T00:01:00.0000000Z;2021-03-31T23:59:00.0000000Z;1843.8274962508515;1946.98491498435;1778.705871581048;1915.3966870957727
2021-04-01T00:00:00.0000000Z;2021-04-02T00:00:00.0000000Z;2021-04-01T00:01:00.0000000Z;2021-04-01T23:59:00.0000000Z;1931.0997923357324;1981.8841723432954;1886.6985992789691;1968.0564178236486
2021-04-02T00:00:00.0000000Z;2021-04-03T00:00:00.0000000Z;2021-04-02T00:01:00.0000000Z;2021-04-02T23:59:00.0000000Z;1967.819662488599;2144.197609859879;1948.8061634265002;2133.5754988137255
2021-04-03T00:00:00.0000000Z;2021-04-04T00:00:00.0000000Z;2021-04-03T00:01:00.0000000Z;2021-04-03T23:59:00.0000000Z;2135.8299270235857;2136.964929710522;2004.3540037319392;2010.8872194180408
2021-04-04T00:00:00.0000000Z;2021-04-05T00:00:00.0000000Z;2021-04-04T00:01:00.0000000Z;2021-04-04T23:59:00.0000000Z;2003.3367119163079;2091.887697084716;1982.2458874050237;2078.7690831004015
2021-04-05T00:00:00.0000000Z;2021-04-06T00:00:00.0000000Z;2021-04-05T00:01:00.0000000Z;2021-04-05T23:59:00.0000000Z;2078.3806015688688;2132.827815256942;1998.9133401037475;2106.7811022504347
2021-04-06T00:00:00.0000000Z;2021-04-07T00:00:00.0000000Z;2021-04-06T00:01:00.0000000Z;2021-04-06T23:59:00.0000000Z;2113.377192684402;2150.4322173259557;2056.6687150031416;2112.9948547333383
2021-04-07T00:00:00.0000000Z;2021-04-08T00:00:00.0000000Z;2021-04-07T00:01:00.0000000Z;2021-04-07T23:59:00.0000000Z;2111.8034122482877;2131.69628007331;1943.4248817573045;1970.7494623814155
2021-04-08T00:00:00.0000000Z;2021-04-09T00:00:00.0000000Z;2021-04-08T00:01:00.0000000Z;2021-04-08T23:59:00.0000000Z;1968.8135501154688;2084.6083466360005;1955.9863330316791;2080.481001509857
2021-04-09T00:00:00.0000000Z;2021-04-10T00:00:00.0000000Z;2021-04-09T00:01:00.0000000Z;2021-04-09T23:59:00.0000000Z;2079.8523272898715;2100.0157473016716;2050.4539038891344;2066.9989425833587
2021-04-10T00:00:00.0000000Z;2021-04-11T00:00:00.0000000Z;2021-04-10T00:01:00.0000000Z;2021-04-10T23:59:00.0000000Z;2066.836458860633;2194.2854591119726;2058.8989668237973;2132.7490006335456
2021-04-11T00:00:00.0000000Z;2021-04-12T00:00:00.0000000Z;2021-04-11T00:01:00.0000000Z;2021-04-11T23:59:00.0000000Z;2141.22046578214;2162.7550581160353;2113.0406988281293;2149.534202957977
2021-04-12T00:00:00.0000000Z;2021-04-13T00:00:00.0000000Z;2021-04-12T00:01:00.0000000Z;2021-04-12T23:59:00.0000000Z;2155.171070921851;2199.1659186204793;2106.540733704157;2137.7400301683956
2021-04-13T00:00:00.0000000Z;2021-04-14T00:00:00.0000000Z;2021-04-13T00:01:00.0000000Z;2021-04-13T23:59:00.0000000Z;2142.6477715130727;2316.672785149457;2135.8752517245266;2299.449144393843
2021-04-14T00:00:00.0000000Z;2021-04-15T00:00:00.0000000Z;2021-04-14T00:01:00.0000000Z;2021-04-14T23:59:00.0000000Z;2302.4422935327125;2447.648612143326;2283.861950906595;2433.9463239990573
2021-04-15T00:00:00.0000000Z;2021-04-16T00:00:00.0000000Z;2021-04-15T00:01:00.0000000Z;2021-04-15T23:59:00.0000000Z;2442.2932773344523;2545.267145269619;2404.5032858497752;2518.6887505363447
2021-04-16T00:00:00.0000000Z;2021-04-17T00:00:00.0000000Z;2021-04-16T00:01:00.0000000Z;2021-04-16T23:59:00.0000000Z;2523.6119368088284;2546.9725767875366;2320.5656104628342;2427.405475421536
2021-04-17T00:00:00.0000000Z;2021-04-18T00:00:00.0000000Z;2021-04-17T00:01:00.0000000Z;2021-04-17T23:59:00.0000000Z;2434.61534108156;2500.2566972625173;2317.4712372177855;2325.4546621466357
2021-04-18T00:00:00.0000000Z;2021-04-19T00:00:00.0000000Z;2021-04-18T00:01:00.0000000Z;2021-04-18T23:59:00.0000000Z;2337.051424809596;2370.503961491995;2009.3239211338075;2247.2490561210184
2021-04-19T00:00:00.0000000Z;2021-04-20T00:00:00.0000000Z;2021-04-19T00:01:00.0000000Z;2021-04-19T23:59:00.0000000Z;2248.672881674829;2280.9220948284524;2080.9306195217637;2166.4512126824898
2021-04-20T00:00:00.0000000Z;2021-04-21T00:00:00.0000000Z;2021-04-20T00:01:00.0000000Z;2021-04-20T23:59:00.0000000Z;2174.0268793520277;2348.2616255904354;2056.3025339190744;2332.4619751425976
2021-04-21T00:00:00.0000000Z;2021-04-22T00:00:00.0000000Z;2021-04-21T00:01:00.0000000Z;2021-04-21T23:59:00.0000000Z;2340.8093981514226;2468.654453663268;2239.6206203949046;2366.800135503051
